Uom;/PhysicalSystem/capabilities/CapabilityList/capability/QuantityRange/uom;.
CategoryRange;/PhysicalSystem/capabilities/CapabilityList/capability/CategoryRange;.
Count;/PhysicalSystem/capabilities/CapabilityList/capability/Count;.
Matrix;/PhysicalSystem/capabilities/CapabilityList/capability/Matrix;.
ElementCount;/PhysicalSystem/capabilities/CapabilityList/capability/Matrix/elementCount;.
Count;/PhysicalSystem/capabilities/CapabilityList/capability/Matrix/elementCount/Count;.
ElementType;/PhysicalSystem/capabilities/CapabilityList/capability/Matrix/elementType;.
Count;/PhysicalSystem/capabilities/CapabilityList/capability/Matrix/elementType/Count;.
DataArray;/PhysicalSystem/capabilities/CapabilityList/capability/DataArray;.
Matrix;/PhysicalSystem/capabilities/CapabilityList/capability/Matrix;.
ElementCount;/PhysicalSystem/capabilities/CapabilityList/capability/Matrix/elementCount;.
Count;/PhysicalSystem/capabilities/CapabilityList/capability/Matrix/elementCount/Count;.
ElementType;/PhysicalSystem/capabilities/CapabilityList/capability/Matrix/elementType;.
Boolean;/PhysicalSystem/capabilities/CapabilityList/capability/Matrix/elementType/Boolean;.
DataRecord;/PhysicalSystem/capabilities/CapabilityList/capability/DataRecord;.
Field;/PhysicalSystem/capabilities/CapabilityList/capability/DataRecord/field;.
Time;/PhysicalSystem/capabilities/CapabilityList/capability/DataRecord/field/Time;.
Uom;/PhysicalSystem/capabilities/CapabilityList/capability/DataRecord/field/Time/uom;.
Vector;/PhysicalSystem/capabilities/CapabilityList/capability/Vector;.
Coordinate;/PhysicalSystem/capabilities/CapabilityList/capability/Vector/coordinate;.
Count;/PhysicalSystem/capabilities/CapabilityList/capability/Vector/coordinate/Count;.
Contacts;/PhysicalSystem/contacts;.
ContactList;/PhysicalSystem/contacts/ContactList;.
Extension;/PhysicalSystem/contacts/ContactList/extension;.
Identifier;/PhysicalSystem/contacts/ContactList/identifier;.
Label;/PhysicalSystem/contacts/ContactList/label;.
Description;/PhysicalSystem/contacts/ContactList/description;.
Contact;/PhysicalSystem/contacts/ContactList/contact;.
CI_ResponsibleParty;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty;.
IndividualName;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName;.
LocalisedCharacterString;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/LocalisedCharacterString;.
LanguageCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/LanguageCode;.
Country;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/Country;.
MD_TopicCategoryCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_TopicCategoryCode;.
MD_CharacterSetCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_CharacterSetCode;.
MD_SpatialRepresentationTypeCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_SpatialRepresentationTypeCode;.
MD_ProgressCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_ProgressCode;.
MD_KeywordTypeCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_KeywordTypeCode;.
DS_AssociationTypeCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/DS_AssociationTypeCode;.
DS_InitiativeTypeCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/DS_InitiativeTypeCode;.
MD_MaintenanceFrequencyCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_MaintenanceFrequencyCode;.
MD_ScopeCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_ScopeCode;.
CI_RoleCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/CI_RoleCode;.
CI_PresentationFormCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/CI_PresentationFormCode;.
CI_OnLineFunctionCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/CI_OnLineFunctionCode;.
CI_DateTypeCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/CI_DateTypeCode;.
MD_DistributionUnits;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_DistributionUnits;.
MD_MediumFormatCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_MediumFormatCode;.
MD_MediumNameCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_MediumNameCode;.
MD_ClassificationCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_ClassificationCode;.
MD_RestrictionCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_RestrictionCode;.
DQ_EvaluationMethodTypeCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/DQ_EvaluationMethodTypeCode;.
MD_CoverageContentTypeCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_CoverageContentTypeCode;.
MD_ImagingConditionCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_ImagingConditionCode;.
MD_ObligationCode;/PhysicalSystem/contacts/ContactList/contact/CI_ResponsibleParty/individualName/MD_ObligationCode;.
